Position,Track Name,Artist,Streams,URL,Date
1,Perfect,Ed Sheeran,228301,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-11-30
2,Havana,Camila Cabello,225393,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-11-30
3,Too Good At Goodbyes,Sam Smith,221970,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2017-11-30
4,Titibo-Tibo,Moira Dela Torre,205399,https://open.spotify.com/track/42nrX5b8ZUYRcw2puNY8tb,2017-11-30
5,Young Dumb & Broke,Khalid,181960,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-11-30
6,What Lovers Do (feat. SZA),Maroon 5,181301,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2017-11-30
7,New Rules,Dua Lipa,171443,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-11-30
8,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,149147,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2017-11-30
9,Wolves,Selena Gomez,144882,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-11-30
10,Super Far,LANY,135961,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2017-11-30
11,I Like Me Better,Lauv,135757,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-11-30
12,"Torete - From ""Love You to the Stars And Back""",Moira Dela Torre,123402,https://open.spotify.com/track/4aUf4lzQ1di5JajZ4a9FuI,2017-11-30
13,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,119532,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2017-11-30
14,How Long,Charlie Puth,117912,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2017-11-30
15,Let You Down,NF,108218,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-30
16,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,106661,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2017-11-30
17,"Sundo - From ""The Good Son""",Moira Dela Torre,99527,https://open.spotify.com/track/1WtpRQUvbyZAoEchymInA9,2017-11-30
