Position,Track Name,Artist,Streams,URL,Date
1,Shape of You,Ed Sheeran,197662,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-05-12
2,I'm the One,DJ Khaled,190445,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,2017-05-12
3,Something Just Like This,The Chainsmokers,178961,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-05-12
4,That's What I Like,Bruno Mars,171286,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-05-12
5,Say You Won't Let Go,James Arthur,143902,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-05-12
6,Stay (with Alessia Cara),Zedd,137952,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-05-12
7,Symphony (feat. Zara Larsson),Clean Bandit,133323,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-05-12
8,Attention,Charlie Puth,126493,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-05-12
9,Good Life (with G-Eazy & Kehlani),G-Eazy,119387,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E,2017-05-12
10,Versace on the Floor,Bruno Mars,118785,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-05-12
11,Despacito - Remix,Luis Fonsi,112628,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-05-12
12,It Ain't Me (with Selena Gomez),Kygo,102756,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-05-12
13,Touch,Little Mix,100476,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,2017-05-12
14,There's Nothing Holdin' Me Back,Shawn Mendes,98887,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-05-12
15,Scared to Be Lonely,Martin Garrix,94756,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-05-12
16,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,94635,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-05-12
17,Paris,The Chainsmokers,92101,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-05-12
18,Call On Me - Ryan Riback Extended Remix,Starley,86807,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-05-12
19,Starving,Hailee Steinfeld,86257,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-05-12
20,The One,The Chainsmokers,80386,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-05-12
21,Cold,Maroon 5,79180,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-05-12
22,Most Girls,Hailee Steinfeld,77999,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,2017-05-12
23,Issues,Julia Michaels,77904,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-05-12
24,First Time,Kygo,77083,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-05-12
25,Dahil Sa'Yo,Inigo Pascual,76834,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,2017-05-12
26,HUMBLE.,Kendrick Lamar,76246,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-05-12
27,Perfect Strangers,Jonas Blue,75305,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2017-05-12
28,Fresh Eyes,Andy Grammer,74610,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2017-05-12
29,It's Gotta Be You,Isaiah Firebrace,73827,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-05-12
30,Sila,SUD,73129,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2017-05-12
31,The Cure,Lady Gaga,73061,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh,2017-05-12
32,"How Far I'll Go - From ""Moana""",Alessia Cara,72116,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-05-12
33,No Promises (feat. Demi Lovato),Cheat Codes,71059,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-05-12
34,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,70339,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-05-12
35,Slide (feat. Frank Ocean & Migos),Calvin Harris,67471,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk,2017-05-12
36,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,66425,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-05-12
37,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,64475,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2017-05-12
38,Tadhana,Up Dharma Down,64353,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2017-05-12
39,By Your Side,Jonas Blue,63673,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-05-12
40,Closer,The Chainsmokers,63346,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-05-12
41,Perfect,Ed Sheeran,62977,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-05-12
42,Now Or Never,Halsey,61382,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ,2017-05-12
43,Don't Wanna Know,Maroon 5,59947,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-05-12
44,Hanggang Kailan,Michael Pangilinan,59420,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic,2017-05-12
45,Why Can't It Be,Kaye Cal,59055,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,2017-05-12
46,Weak,AJR,58801,https://open.spotify.com/track/6OuV4vfyb8v3vGGGksqyKf,2017-05-12
47,All We Know,The Chainsmokers,57475,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-05-12
48,Passionfruit,Drake,55100,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-05-12
49,All Night,The Vamps,54666,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-05-12
50,Sign of the Times,Harry Styles,53596,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2017-05-12
51,Hiling,Mark Carpio,53257,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2017-05-12
52,Location,Khalid,53256,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-05-12
53,Just Hold On,Steve Aoki,51005,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-05-12
54,Thunder,Imagine Dragons,50333,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj,2017-05-12
55,Lot to Learn,Luke Christopher,50326,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2017-05-12
56,Let Me Love You,DJ Snake,50033,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-05-12
57,美女と野獣,Ariana Grande,48656,https://open.spotify.com/track/1KT0xdIjm7t053xByACrrg,2017-05-12
58,Bad Things (with Camila Cabello),Machine Gun Kelly,48485,https://open.spotify.com/track/1mGo7MnaIQ9Bfp1nJDCi1z,2017-05-12
59,Mama,Jonas Blue,48137,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6,2017-05-12
60,Pasensya Ka Na,Silent Sanctuary,47352,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2017-05-12
61,Jumpshot,Dawin,46727,https://open.spotify.com/track/4izP2KMwrhAdZEtIyp8Z8w,2017-05-12
62,Mask Off,Future,46626,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-05-12
63,The Other,Lauv,45655,https://open.spotify.com/track/3ZD3kjn80pQ9keYO8eqp9d,2017-05-12
64,"Sit Still, Look Pretty",Daya,45407,https://open.spotify.com/track/2DpCdPMg1BADE4HDnxt3Rd,2017-05-12
65,Galway Girl,Ed Sheeran,44988,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-05-12
66,You,Jona,43832,https://open.spotify.com/track/4OjORl39ULsmkJHOPbOOPJ,2017-05-12
67,Photograph,Ed Sheeran,43809,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-05-12
68,Slow Hands,Niall Horan,43529,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,2017-05-12
69,Hard Times,Paramore,42959,https://open.spotify.com/track/0w5Bdu51Ka25Pf3hojsKHh,2017-05-12
70,iSpy (feat. Lil Yachty),KYLE,42587,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-05-12
71,Solo Dance,Martin Jensen,42505,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-05-12
72,Whippin (feat. Felix Snow),Kiiara,42451,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr,2017-05-12
73,The Scientist,Coldplay,41194,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-05-12
74,Your Love - Dolce Amore Teleserye Theme,Juris,40184,https://open.spotify.com/track/2PcbtMoqOlGSzOfyJlkB06,2017-05-12
75,Still Got Time (feat. PARTYNEXTDOOR),ZAYN,39437,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl,2017-05-12
76,24K Magic,Bruno Mars,39095,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-05-12
77,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,38804,https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9,2017-05-12
78,Dive,Ed Sheeran,38695,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-05-12
79,A Love To Last A Lifetime,Juris,38285,https://open.spotify.com/track/4g8lRiznlad8Vy4HR1J3B9,2017-05-12
80,Malibu,Miley Cyrus,37622,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2017-05-12
81,Migraine,Moonstar88,36126,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2017-05-12
82,Quit (feat. Ariana Grande),Cashmere Cat,36101,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN,2017-05-12
83,Congratulations,Post Malone,35969,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-05-12
84,Stay - On the Wings of Love Teleserye Theme,Daryl Ong,35132,https://open.spotify.com/track/5QVuf1MpdzFtFoJGwcKosa,2017-05-12
85,1-800-273-8255,Logic,34970,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2017-05-12
86,Sa'yo,Silent Sanctuary,34824,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw,2017-05-12
87,TG4M,Zara Larsson,34536,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz,2017-05-12
88,Kaibigan Mo,Sarah Geronimo,34479,https://open.spotify.com/track/2meEAmZCXr2dud0RRYyfZt,2017-05-12
89,Happier,Ed Sheeran,33641,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-05-12
90,September Song,JP Cooper,32688,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI,2017-05-12
91,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,32344,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo,2017-05-12
92,Let Me Be the One,Julie Anne San Jose,31907,https://open.spotify.com/track/39V6cEoNFwDFRJEOKyj4OR,2017-05-12
93,Castle on the Hill,Ed Sheeran,31875,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-05-12
94,Beautiful,Crush,31819,https://open.spotify.com/track/6mzF8HvHdVrzJNd8M1uFCS,2017-05-12
95,Secret Love Song (feat. Jason Derulo),Little Mix,30972,https://open.spotify.com/track/4JIo8RztBbELr2gWJ5OGK6,2017-05-12
96,DNA.,Kendrick Lamar,30880,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2017-05-12
97,Told You So,Paramore,30872,https://open.spotify.com/track/7BpYWzZwrsljT1eIjb0TqR,2017-05-12
98,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,30771,https://open.spotify.com/track/0BSd5u6lQJWDoNVMuBYBiA,2017-05-12
99,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,30286,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-05-12
100,Treat You Better,Shawn Mendes,29869,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-05-12
101,Tell Me Where It Hurts,MYMP,29675,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA,2017-05-12
102,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,29506,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-05-12
103,Sweet Creature,Harry Styles,29322,https://open.spotify.com/track/5kRPPEWFJIMox5qIkQkiz5,2017-05-12
104,Bon Appétit,Katy Perry,29212,https://open.spotify.com/track/14oOKFGuXu8DqvOe1W8vao,2017-05-12
105,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,29186,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW,2017-05-12
106,Selfish (feat. Rihanna),Future,28933,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA,2017-05-12
107,Middle,DJ Snake,28838,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,2017-05-12
