Position,Track Name,Artist,Streams,URL,Date
1,Despacito - Remix,Luis Fonsi,268607,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-07-17
2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,179469,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-07-17
3,Strip That Down,Liam Payne,155836,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-07-17
4,Mama,Jonas Blue,149706,https://open.spotify.com/track/4GEQd6D1NeNjpf0pbOgJSO,2017-07-17
5,Attention,Charlie Puth,134116,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-07-17
6,Shape of You,Ed Sheeran,125699,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-07-17
7,2U (feat. Justin Bieber),David Guetta,124814,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-07-17
8,Dahil Sa'Yo,Inigo Pascual,119084,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,2017-07-17
9,There for You,Martin Garrix,118590,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-07-17
10,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,116750,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2017-07-17
11,Symphony (feat. Zara Larsson),Clean Bandit,112988,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-07-17
12,Something Just Like This,The Chainsmokers,112295,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-07-17
13,I Like Me Better,Lauv,106518,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-07-17
14,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,106468,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-07-17
15,Say You Won't Let Go,James Arthur,105701,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-07-17
16,There's Nothing Holdin' Me Back,Shawn Mendes,101380,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-07-17
17,Thunder,Imagine Dragons,101086,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-07-17
18,That's What I Like,Bruno Mars,98316,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-07-17
19,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,97756,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-07-17
20,No Promises (feat. Demi Lovato),Cheat Codes,96576,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-07-17
