Position,Track Name,Artist,Streams,URL,Date
1,Too Good At Goodbyes,Sam Smith,249237,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2017-11-08
2,Perfect,Ed Sheeran,212953,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-11-08
3,Havana,Camila Cabello,206725,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-11-08
4,What Lovers Do (feat. SZA),Maroon 5,188994,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2017-11-08
5,Young Dumb & Broke,Khalid,187602,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-11-08
6,New Rules,Dua Lipa,166475,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-11-08
7,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,142421,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2017-11-08
8,Wolves,Selena Gomez,132205,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-11-08
9,I Like Me Better,Lauv,131735,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-11-08
10,Super Far,LANY,124420,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2017-11-08
11,How Long,Charlie Puth,122578,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2017-11-08
12,"Torete - From ""Love You to the Stars And Back""",Moira Dela Torre,118533,https://open.spotify.com/track/4aUf4lzQ1di5JajZ4a9FuI,2017-11-08
13,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,109340,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2017-11-08
14,Dusk Till Dawn - Radio Edit,ZAYN,103852,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2017-11-08
15,Mama,Jonas Blue,103615,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-11-08
16,Stargazing,Kygo,101053,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2017-11-08
17,Too Much To Ask,Niall Horan,93548,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK,2017-11-08
18,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,92568,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa,2017-11-08
19,Sorry Not Sorry,Demi Lovato,92181,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2017-11-08
20,Let You Down,NF,90926,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-08
21,Lonely Together (feat. Rita Ora),Avicii,89479,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2017-11-08
22,Dahil Sa'Yo,Inigo Pascual,89346,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,2017-11-08
23,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,88343,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-11-08
24,New,Daya,84259,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK,2017-11-08
25,"Sundo - From ""The Good Son""",Moira Dela Torre,83046,https://open.spotify.com/track/1WtpRQUvbyZAoEchymInA9,2017-11-08
26,A Different Way (with Lauv),DJ Snake,81636,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP,2017-11-08
27,There for You,Martin Garrix,79581,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-11-08
28,Strip That Down,Liam Payne,75675,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-11-08
29,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,74958,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-11-08
30,Attention,Charlie Puth,74942,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-11-08
31,Why Can't It Be,Kaye Cal,74522,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,2017-11-08
32,Titibo-Tibo,Moira Dela Torre,74363,https://open.spotify.com/track/42nrX5b8ZUYRcw2puNY8tb,2017-11-08
33,Silence,Marshmello,74273,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-11-08
34,Thunder,Imagine Dragons,72965,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-11-08
35,Hiling,Mark Carpio,71862,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2017-11-08
36,Slow Hands,Niall Horan,71826,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,2017-11-08
37,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,71048,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2017-11-08
38,rockstar,Post Malone,70320,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-11-08
39,Say You Won't Let Go,James Arthur,70287,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-11-08
40,Pray,Sam Smith,68371,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg,2017-11-08
41,Something Just Like This,The Chainsmokers,67580,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-11-08
42,Tadhana,Up Dharma Down,64440,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2017-11-08
43,I Fall Apart,Post Malone,64037,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2017-11-08
44,Shape of You,Ed Sheeran,62762,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-11-08
45,Symphony (feat. Zara Larsson),Clean Bandit,60385,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-11-08
46,Di Makatulog,SUD,60335,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI,2017-11-08
47,Gorgeous,Taylor Swift,59096,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz,2017-11-08
48,Pasensya Ka Na,Silent Sanctuary,58244,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2017-11-08
49,Dive,Ed Sheeran,55095,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-11-08
50,There's Nothing Holdin' Me Back,Shawn Mendes,54619,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-11-08
51,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,54189,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN,2017-11-08
52,Your Song,Rita Ora,52037,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2017-11-08
53,Fresh Eyes,Andy Grammer,51709,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2017-11-08
54,Look What You Made Me Do,Taylor Swift,50586,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR,2017-11-08
