Position,Track Name,Artist,Streams,URL,Date
1,Despacito - Remix,Luis Fonsi,215204,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-07-31
2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,154939,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-07-31
3,Strip That Down,Liam Payne,142418,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-07-31
4,Mama,Jonas Blue,136895,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-07-31
5,Attention,Charlie Puth,119675,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-07-31
6,There for You,Martin Garrix,117016,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-07-31
7,I Like Me Better,Lauv,115808,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-07-31
8,Super Far,LANY,114331,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2017-07-31
9,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,113990,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2017-07-31
10,2U (feat. Justin Bieber),David Guetta,113085,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-07-31
11,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,112041,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa,2017-07-31
12,Shape of You,Ed Sheeran,111367,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-07-31
13,Dahil Sa'Yo,Inigo Pascual,110188,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,2017-07-31
14,Say You Won't Let Go,James Arthur,102360,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-07-31
15,Something Just Like This,The Chainsmokers,102256,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-07-31
16,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,101754,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-07-31
17,Symphony (feat. Zara Larsson),Clean Bandit,99008,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-07-31
18,Slow Hands,Niall Horan,98704,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,2017-07-31
19,Thunder,Imagine Dragons,96711,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-07-31
20,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,96686,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-07-31
21,Sorry Not Sorry,Demi Lovato,94309,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,2017-07-31
22,There's Nothing Holdin' Me Back,Shawn Mendes,93006,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-07-31
23,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,90984,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-07-31
24,That's What I Like,Bruno Mars,90100,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-07-31
25,No Promises (feat. Demi Lovato),Cheat Codes,89432,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-07-31
26,Most Girls,Hailee Steinfeld,87124,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,2017-07-31
27,Your Song,Rita Ora,84191,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2017-07-31
28,Fetish (feat. Gucci Mane),Selena Gomez,81910,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,2017-07-31
29,Down,Fifth Harmony,75784,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ,2017-07-31
30,Versace on the Floor,Bruno Mars,74113,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-07-31
31,The Cure,Lady Gaga,71959,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh,2017-07-31
32,Crying in the Club,Camila Cabello,70053,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,2017-07-31
33,Stay (with Alessia Cara),Zedd,69652,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-07-31
34,Sila,SUD,68747,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2017-07-31
35,Good Life (with G-Eazy & Kehlani),G-Eazy,66805,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E,2017-07-31
36,Bad Liar,Selena Gomez,66465,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-07-31
37,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,65455,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-07-31
38,Tadhana,Up Dharma Down,64858,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2017-07-31
39,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,63806,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal,2017-07-31
40,Fresh Eyes,Andy Grammer,63740,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2017-07-31
41,Hiling,Mark Carpio,62354,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2017-07-31
42,Why Can't It Be,Kaye Cal,62248,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,2017-07-31
43,It's Gotta Be You,Isaiah Firebrace,60890,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-07-31
44,Touch,Little Mix,58582,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,2017-07-31
45,Galway Girl,Ed Sheeran,57638,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-07-31
46,Perfect Strangers,Jonas Blue,57418,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,2017-07-31
47,Pasensya Ka Na,Silent Sanctuary,55783,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2017-07-31
48,Perfect,Ed Sheeran,55697,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-07-31
49,Reminding Me,Shawn Hook,53531,https://open.spotify.com/track/4gqMQftUs22F8pOGVn5Acr,2017-07-31
50,Location,Khalid,50983,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-07-31
51,Photograph,Ed Sheeran,49085,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-07-31
