date,position,track_id,track_name,artist,streams
2017-08-01,1,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,211317
2017-08-01,2,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,151839
2017-08-01,3,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,141253
2017-08-01,4,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,139586
2017-08-01,5,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,119290
2017-08-01,6,74ODGXs4byLTRdnKGM4s6E,Super Far,LANY,114710
2017-08-01,7,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,113552
2017-08-01,8,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,113299
2017-08-01,9,6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,112591
2017-08-01,10,3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),David Guetta,111094
2017-08-01,11,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,111024
2017-08-01,12,4ai7c2BUjNpElhZdZDH7qF,Dahil Sa'Yo,Inigo Pascual,108789
2017-08-01,13,46ixegtxjERQMCutmp09Sa,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,108385
2017-08-01,14,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,103683
2017-08-01,15,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,103421
2017-08-01,16,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,99570
2017-08-01,17,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,99448
2017-08-01,18,7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,97585
2017-08-01,19,167NczpNbRF7oWakJaY3Hh,Slow Hands,Niall Horan,96351
2017-08-01,20,25C5CowdsfXld2jJanbiex,Sorry Not Sorry,Demi Lovato,95085
2017-08-01,21,0tKcYR2II1VCQWT79i5NrW,Thunder,Imagine Dragons,94629
2017-08-01,22,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,93711
2017-08-01,23,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,91679
2017-08-01,24,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,89631
2017-08-01,25,1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),Cheat Codes,88647
2017-08-01,26,4c2W3VKsOFoIg2SFaO6DY5,Your Song,Rita Ora,88122
2017-08-01,27,2mfUa8bLs2s5N4VaqJZ4lZ,Most Girls,Hailee Steinfeld,85493
2017-08-01,28,0XLOf9LhyazPX9Ld8jPiUq,Fetish (feat. Gucci Mane),Selena Gomez,81010
2017-08-01,29,7LEydI5NfjY6mZfKwYIptZ,Down,Fifth Harmony,73330
2017-08-01,30,0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,73235
2017-08-01,31,2IMODbij0lZ5CuAjZi0IDE,Sila,SUD,70956
2017-08-01,32,51PIvodunv6NmX5250zxAh,The Cure,Lady Gaga,70615
2017-08-01,33,1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,69815
2017-08-01,34,0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,69016
2017-08-01,35,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,67539
2017-08-01,36,6NFKf8vBApSvtzkapYmnVR,Tadhana,Up Dharma Down,65729
2017-08-01,37,1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),G-Eazy,65344
2017-08-01,38,6Pw3Gvw4wNMZfTYZa6IQal,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,65262
2017-08-01,39,1sCxVKWImDZSZKvG0U9B23,Bad Liar,Selena Gomez,64685
2017-08-01,40,4nMlau89VAjmV7agkl7OY3,Fresh Eyes,Andy Grammer,63887
2017-08-01,41,6xQs6y6CpDqK9VKCktApEL,Hiling,Mark Carpio,62768
2017-08-01,42,0zFYa7NIpKhmom8zrZx7Ga,Why Can't It Be,Kaye Cal,62712
2017-08-01,43,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,58855
2017-08-01,44,0YyM8aEdbjGfLWPn6fdcn7,Pasensya Ka Na,Silent Sanctuary,58635
2017-08-01,45,6cAKeFFYW2aClZSUyvqAEW,It's Gotta Be You,Isaiah Firebrace,57128
2017-08-01,46,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,56470
2017-08-01,47,5Ua3GXyHwiSfpNTMjq6m2z,Touch,Little Mix,56459
2017-08-01,48,5bZtRlMBU76vHuDOb1GM5u,Perfect Strangers,Jonas Blue,55820
2017-08-01,49,152lZdxL1OR0ZMW6KquMif,Location,Khalid,52539
2017-08-01,50,4gqMQftUs22F8pOGVn5Acr,Reminding Me,Shawn Hook,52206
2017-08-01,51,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,51111
2017-08-01,52,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,49781
2017-08-01,53,6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,48917
2017-08-01,54,75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,46274
2017-08-01,55,3HVr6jTVwBHBa2flM0eURR,Glorious (feat. Skylar Grey),Macklemore,44776
2017-08-01,56,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,44402
2017-08-01,57,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,42656
2017-08-01,58,0dPBlz8N0veeceejtuvpPz,ILYSB,LANY,42528
2017-08-01,59,01YEqVPCm0vqRLA9w43bic,Hanggang Kailan,Michael Pangilinan,42435
2017-08-01,60,1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,41763
2017-08-01,61,2ZiNCGDMapQzMtnPRVOKZI,Di Makatulog,SUD,41680
2017-08-01,62,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,41570
2017-08-01,63,2PcbtMoqOlGSzOfyJlkB06,Your Love - Dolce Amore Teleserye Theme,Juris,41424
2017-08-01,64,57OKulT8zrb9RbEML2dAM5,Cool Down,James Reid,41183
2017-08-01,65,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,40390
2017-08-01,66,7sW3f7PqDV7BQ7qqeVBJIA,Migraine,Moonstar88,39457
2017-08-01,67,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,39236
2017-08-01,68,4OjORl39ULsmkJHOPbOOPJ,You,Jona,38464
2017-08-01,69,7aF09WaavZAmAWuUeYxlYD,Rich Love (with Seeb),OneRepublic,37522
2017-08-01,70,1839RWzPRZCVgvamu4sHSN,All My Love (feat. Conor Maynard),Cash Cash,37362
2017-08-01,71,7q85CemkAv4pfW8wM1p9ev,Hiling,Jake Zyrus,37265
2017-08-01,72,7j4IOedQQtMpSHEvyXZsHI,ILYSB - STRIPPED,LANY,36824
2017-08-01,73,5QVuf1MpdzFtFoJGwcKosa,Stay - On the Wings of Love Teleserye Theme,Daryl Ong,36560
2017-08-01,74,2eMwDehkIC1j68U6FA3Eiq,XO TOUR Llif3,Lil Uzi Vert,36547
2017-08-01,75,0Dljpp52vCmtXi0E94qjfo,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,36390
2017-08-01,76,2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,J Balvin,35985
2017-08-01,77,3PEgB3fkiojxms35ntsTgs,More Than You Know,Axwell /\ Ingrosso,35722
2017-08-01,78,29xs643Q96uQLD8f7SxYYw,Sa'yo,Silent Sanctuary,35632
2017-08-01,79,0AZjL7QqObm13VxPA078uz,"Tag-ulan (Original Soundtrack of ""Luck At First Sight"")",Thyro,35510
2017-08-01,80,39V6cEoNFwDFRJEOKyj4OR,Let Me Be the One,Julie Anne San Jose,34696
2017-08-01,81,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,34529
2017-08-01,82,4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),Luis Fonsi,34355
2017-08-01,83,7q8jJ1XZEliBakZSUMFde5,Stay With You,Cheat Codes,34279
2017-08-01,84,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,33704
2017-08-01,85,1CKd1PnqfYx0H12V9MSaIY,Get Low (with Liam Payne),Zedd,32801
2017-08-01,86,6C2nrsOlb3jOUGcJAmPrTA,Tell Me Where It Hurts,MYMP,32355
