date,position,track_id,track_name,artist,streams
2017-06-01,1,72Q0FQQo32KJloivv5xge2,I'm the One,DJ Khaled,204944
2017-06-01,2,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,199714
2017-06-01,3,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,164595
2017-06-01,4,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,147066
2017-06-01,5,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,146164
2017-06-01,6,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,136846
2017-06-01,7,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,133937
2017-06-01,8,0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,129725
2017-06-01,9,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,120511
2017-06-01,10,4xlrALxuaCf9yZBHJeTSG6,Mama,Jonas Blue,119007
2017-06-01,11,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,114940
2017-06-01,12,1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),G-Eazy,111511
2017-06-01,13,1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),Cheat Codes,110718
2017-06-01,14,0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,108860
2017-06-01,15,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,104044
2017-06-01,16,51PIvodunv6NmX5250zxAh,The Cure,Lady Gaga,94420
2017-06-01,17,2mfUa8bLs2s5N4VaqJZ4lZ,Most Girls,Hailee Steinfeld,94067
2017-06-01,18,6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,92840
2017-06-01,19,1sCxVKWImDZSZKvG0U9B23,Bad Liar,Selena Gomez,91998
2017-06-01,20,5Ua3GXyHwiSfpNTMjq6m2z,Touch,Little Mix,89974
2017-06-01,21,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,89354
2017-06-01,22,4ai7c2BUjNpElhZdZDH7qF,Dahil Sa'Yo,Inigo Pascual,89150
2017-06-01,23,1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,79491
2017-06-01,24,56lBX2WHqfGuoeZxZvUnVj,Thunder,Imagine Dragons,78702
2017-06-01,25,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,77788
2017-06-01,26,1sXUWdKx03aP9Gmzft58rt,Issues,Julia Michaels,76613
2017-06-01,27,1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,76492
2017-06-01,28,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,75513
2017-06-01,29,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,74642
2017-06-01,30,0wfbD5rAksdXUzRvMfM3x5,The One,The Chainsmokers,74354
2017-06-01,31,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,74113
2017-06-01,32,6cAKeFFYW2aClZSUyvqAEW,It's Gotta Be You,Isaiah Firebrace,72046
2017-06-01,33,2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,69682
2017-06-01,34,2IMODbij0lZ5CuAjZi0IDE,Sila,SUD,69649
2017-06-01,35,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,68533
