date,position,track_id,track_name,artist,streams
2017-05-01,1,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,198652
2017-05-01,2,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,178848
2017-05-01,3,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,174715
2017-05-01,4,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,142826
2017-05-01,5,0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,135557
2017-05-01,6,0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,134333
2017-05-01,7,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,129362
2017-05-01,8,72Q0FQQo32KJloivv5xge2,I'm the One,DJ Khaled,118655
2017-05-01,9,1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),G-Eazy,117125
2017-05-01,10,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,106746
2017-05-01,11,5Ua3GXyHwiSfpNTMjq6m2z,Touch,Little Mix,106530
2017-05-01,12,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,97919
2017-05-01,13,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,97836
2017-05-01,14,0KR2W3St74th8z3LS94Ffh,Scared to Be Lonely,Martin Garrix,94135
2017-05-01,15,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,93769
2017-05-01,16,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,92940
2017-05-01,17,0wfbD5rAksdXUzRvMfM3x5,The One,The Chainsmokers,89355
2017-05-01,18,1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,87642
2017-05-01,19,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,86641
2017-05-01,20,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,83430
