date,position,track_id,track_name,artist,streams
2017-11-01,1,0mel2N9Ws9r4yLQn5QE21Y,Too Good At Goodbyes - Edit,Sam Smith,209338
2017-11-01,2,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,207263
2017-11-01,3,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,188701
2017-11-01,4,0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,175941
2017-11-01,5,5SDCeGVT08a1RMXIBJF2O5,What Lovers Do,Maroon 5,162616
2017-11-01,6,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,153254
2017-11-01,7,6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,131588
2017-11-01,8,74ODGXs4byLTRdnKGM4s6E,Super Far,LANY,117433
2017-11-01,9,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,114630
2017-11-01,10,32DGGj6KlNuBr6WaqRxpxi,How Long,Charlie Puth,110277
2017-11-01,11,4aUf4lzQ1di5JajZ4a9FuI,"Torete - From ""Love You to the Stars And Back""",Moira Dela Torre,106930
2017-11-01,12,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,94328
2017-11-01,13,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,93994
2017-11-01,14,5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,93550
2017-11-01,15,7EmGUiUaOSGDnUUQUDrOXC,Wolves,Selena Gomez,84981
2017-11-01,16,3m660poUr1chesgkkjQM7P,Sorry Not Sorry,Demi Lovato,84630
2017-11-01,17,4ai7c2BUjNpElhZdZDH7qF,Dahil Sa'Yo,Inigo Pascual,83914
2017-11-01,18,5Gd19NupVe5X8bAqxf9Iaz,Gorgeous,Taylor Swift,83899
2017-11-01,19,7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,82404
2017-11-01,20,0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,81981
2017-11-01,21,46ixegtxjERQMCutmp09Sa,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,79746
2017-11-01,22,4v094LQ9eF10k2O2Te2ngK,Too Much To Ask,Niall Horan,79460
2017-11-01,23,6mrKP2jyIQmM0rw6fQryjr,Let You Down,NF,78546
2017-11-01,24,6uFsE1JgZ20EXyU0JQZbUR,Look What You Made Me Do,Taylor Swift,76931
2017-11-01,25,2OALaHcDdKkjYEpAr0Qzab,Lonely Together (feat. Rita Ora),Avicii,74908
2017-11-01,26,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,74260
2017-11-01,27,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,71174
2017-11-01,28,4tERsdVCLtLtrGdFBf9DGC,New,Daya,70310
2017-11-01,29,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,69890
2017-11-01,30,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,69582
2017-11-01,31,6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,69258
2017-11-01,32,38yBBH2jacvDxrznF7h08J,Slow Hands,Niall Horan,66663
2017-11-01,33,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,66106
2017-11-01,34,0Wv5wuenRLI3BcwgT3HPIP,A Different Way (with Lauv),DJ Snake,65850
2017-11-01,35,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,64456
2017-11-01,36,0tKcYR2II1VCQWT79i5NrW,Thunder,Imagine Dragons,63816
2017-11-01,37,7wGoVu4Dady5GV0Sv4UIsx,rockstar,Post Malone,62914
2017-11-01,38,1WtpRQUvbyZAoEchymInA9,"Sundo - From ""The Good Son""",Moira Dela Torre,62750
2017-11-01,39,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,61189
2017-11-01,40,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,59033
2017-11-01,41,6xQs6y6CpDqK9VKCktApEL,Hiling,Mark Carpio,58426
2017-11-01,42,0zFYa7NIpKhmom8zrZx7Ga,Why Can't It Be,Kaye Cal,58082
2017-11-01,43,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,57857
2017-11-01,44,6NFKf8vBApSvtzkapYmnVR,Tadhana,Up Dharma Down,57126
2017-11-01,45,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,53874
2017-11-01,46,51ChrwmUPDJvedPQnIU8Ls,Dive,Ed Sheeran,53421
2017-11-01,47,79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,52819
2017-11-01,48,2ZiNCGDMapQzMtnPRVOKZI,Di Makatulog,SUD,52026
2017-11-01,49,5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,50616
2017-11-01,50,0YyM8aEdbjGfLWPn6fdcn7,Pasensya Ka Na,Silent Sanctuary,49506
2017-11-01,51,5uu28fUesZMl89lf9CLrgN,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,45749
2017-11-01,52,4c2W3VKsOFoIg2SFaO6DY5,Your Song,Rita Ora,44331
2017-11-01,53,4nMlau89VAjmV7agkl7OY3,Fresh Eyes,Andy Grammer,44109
2017-11-01,54,42nrX5b8ZUYRcw2puNY8tb,Titibo-Tibo,Moira Dela Torre,43969
2017-11-01,55,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,43743
2017-11-01,56,1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),Cheat Codes,43583
2017-11-01,57,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,42811
2017-11-01,58,1pZdegOXTZ2ftINo3oUuRZ,Bedroom Floor,Liam Payne,41981
2017-11-01,59,2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels),Clean Bandit,41277
2017-11-01,60,6cAKeFFYW2aClZSUyvqAEW,It's Gotta Be You,Isaiah Firebrace,40974
2017-11-01,61,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,40796
2017-11-01,62,6Pw3Gvw4wNMZfTYZa6IQal,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,40727
2017-11-01,63,152lZdxL1OR0ZMW6KquMif,Location,Khalid,39800
2017-11-01,64,2mfUa8bLs2s5N4VaqJZ4lZ,Most Girls,Hailee Steinfeld,39113
2017-11-01,65,1JhRlvSiWkOk8tlUj43ahm,Malayo Na Tayo,Silent Sanctuary,38378
2017-11-01,66,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,38372
2017-11-01,67,6VCrPY3rpckaEU8KXBITVJ,"Balisong (Theme Song of the Movie ""100 Tula Para Kay Stella"")",The Juans,36905
