date,position,track_id,track_name,artist,streams
2017-12-01,1,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,214187
2017-12-01,2,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,209229
2017-12-01,3,42nrX5b8ZUYRcw2puNY8tb,Titibo-Tibo,Moira Dela Torre,203009
2017-12-01,4,0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,201238
2017-12-01,5,3hBBKuWJfxlIlnd9QFoC8k,What Lovers Do (feat. SZA),Maroon 5,178819
2017-12-01,6,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,169471
2017-12-01,7,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,161341
2017-12-01,8,6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,143003
2017-12-01,9,7EmGUiUaOSGDnUUQUDrOXC,Wolves,Selena Gomez,139478
2017-12-01,10,1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,130482
2017-12-01,11,1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,128935
2017-12-01,12,74ODGXs4byLTRdnKGM4s6E,Super Far,LANY,128705
2017-12-01,13,5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,119748
2017-12-01,14,32DGGj6KlNuBr6WaqRxpxi,How Long,Charlie Puth,114123
2017-12-01,15,4aUf4lzQ1di5JajZ4a9FuI,"Torete - From ""Love You to the Stars And Back""",Moira Dela Torre,113073
2017-12-01,16,6mrKP2jyIQmM0rw6fQryjr,Let You Down,NF,107432
2017-12-01,17,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,105233
2017-12-01,18,1WtpRQUvbyZAoEchymInA9,"Sundo - From ""The Good Son""",Moira Dela Torre,93267
2017-12-01,19,2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels),Clean Bandit,93156
2017-12-01,20,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,91720
2017-12-01,21,0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,90606
2017-12-01,22,4ai7c2BUjNpElhZdZDH7qF,Dahil Sa'Yo,Inigo Pascual,90599
2017-12-01,23,0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,89811
2017-12-01,24,2OALaHcDdKkjYEpAr0Qzab,Lonely Together (feat. Rita Ora),Avicii,85155
2017-12-01,25,7y4JznkAv2W3IKw9T1o2VK,New,Daya,81945
2017-12-01,26,7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,81486
2017-12-01,27,0tKcYR2II1VCQWT79i5NrW,Thunder,Imagine Dragons,80188
2017-12-01,28,46ixegtxjERQMCutmp09Sa,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,79668
2017-12-01,29,3m660poUr1chesgkkjQM7P,Sorry Not Sorry,Demi Lovato,79192
2017-12-01,30,6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,Liam Payne,77839
2017-12-01,31,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,76779
2017-12-01,32,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,76492
2017-12-01,33,4v094LQ9eF10k2O2Te2ngK,Too Much To Ask,Niall Horan,75938
2017-12-01,34,0zFYa7NIpKhmom8zrZx7Ga,Why Can't It Be,Kaye Cal,75473
2017-12-01,35,0Wv5wuenRLI3BcwgT3HPIP,A Different Way (with Lauv),DJ Snake,74321
2017-12-01,36,38yBBH2jacvDxrznF7h08J,Slow Hands,Niall Horan,73344
2017-12-01,37,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,72118
2017-12-01,38,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,70889
2017-12-01,39,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,70856
2017-12-01,40,6xQs6y6CpDqK9VKCktApEL,Hiling,Mark Carpio,69723
2017-12-01,41,0RGUIOZtmOXTWOy5EjvQbP,Paris in the Rain,Lauv,69388
2017-12-01,42,7wGoVu4Dady5GV0Sv4UIsx,rockstar,Post Malone,67877
2017-12-01,43,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,67500
2017-12-01,44,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,65288
2017-12-01,45,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,62307
2017-12-01,46,6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,61607
2017-12-01,47,42CeaId2XNlxugDvyqHfDf,Candy Paint,Post Malone,61605
2017-12-01,48,0dPBlz8N0veeceejtuvpPz,ILYSB,LANY,61318
2017-12-01,49,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,60944
2017-12-01,50,7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,60812
2017-12-01,51,6NFKf8vBApSvtzkapYmnVR,Tadhana,Up Dharma Down,60754
2017-12-01,52,0YyM8aEdbjGfLWPn6fdcn7,Pasensya Ka Na,Silent Sanctuary,57156
2017-12-01,53,1ER60P43ftVOLaMRvBfpnt,Don't Know What To Do (Don't Know What To Say),Mark Carpio,56715
2017-12-01,54,51ChrwmUPDJvedPQnIU8Ls,Dive,Ed Sheeran,55597
2017-12-01,55,4c2W3VKsOFoIg2SFaO6DY5,Your Song,Rita Ora,55486
2017-12-01,56,5NDUXbMwcnTQp66tI2zcdR,Fresh Eyes,Andy Grammer,54299
