track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre_prob,predicted_genre,classification_probability
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,4M07HWIlZr7zoXoxDHR5mz,189132,2019-11-15,74,0.456,0.828,1,-6.225,1,0.077,0.0244,0.0,0.21,0.313,116.719,5,0.9292013645172119,Rock,92.92013645172119%
01YEqVPCm0vqRLA9w43bic,Hanggang Kailan,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,2fI8PsKYLPMt9Gv4NVrtjk,230453,2016-08-19,58,0.404,0.174,9,-10.192,1,0.0312,0.893,0.0,0.0977,0.324,87.636,3,0.9289976358413696,Acoustic,92.89976358413696%
1u34VUANkmyRjGPRtxLgnA,Sweet Shadow,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,243507,2019-01-18,40,0.595,0.723,2,-6.737,1,0.0266,0.00329,3.41e-05,0.157,0.349,127.972,5,0.9285176396369934,Rock,92.85176396369934%
6CTWathupIiDs7U4InHnDA,Trip,7HkdQ0gt53LP4zmHsL0nap,Ella Mai,67ErXRS9s9pVG8JmFbrdJ0,213993,2018-10-12,75,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,4,0.9282782077789307,R&B,92.82782077789307%
2MuMD298IpYqKF367wegUd,Homicide (feat. Eminem),4xRYI6VqpkE3UwrDrAZL8L,Logic,6GeHCNwwqMMUrpxuGTRYcf,245386,2019-05-10,0,0.694,0.759,10,-5.667,0,0.398,0.137,0.0,0.167,0.77,140.055,4,0.9282552003860474,R&B,92.82552003860474%
3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,247186,2020-03-20,71,0.55,0.611,0,-7.475,1,0.137,0.162,6.88e-05,0.121,0.243,148.062,4,0.9281288981437683,R&B,92.81288981437683%
2qG81jL9UIP54uS8gYyP4k,Who (feat. BTS),5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,180413,2020-03-06,77,0.632,0.345,11,-8.0,0,0.0349,0.551,0.0,0.104,0.0818,141.641,3,0.9272885322570801,Acoustic,92.72885322570801%
1jRAr1HTq9JhxMwMBxL6gu,Savage Love (Did Somebody Break Your Heart),19vSzy8s8Vc04MWTqExkLN,Ajay Stephens,2yryhIuYDMQREALxrZTrtG,129080,2020-05-26,35,0.838,0.468,4,-6.274,1,0.0649,0.375,3.22e-06,0.0804,0.797,150.027,2,0.9272466897964478,Reggae,92.72466897964478%
2HO0uCyq8jOveEzvmo4JEu,Fly,64KEffDW9EtZ1y2vBYgq8T,Marshmello,3HuhZO6x7i7vXqjQfOEh7b,193777,2018-03-09,65,0.63,0.9,4,-3.955,1,0.0387,0.000639,0.852,0.203,0.155,134.988,5,0.9266100525856018,Rock,92.66100525856018%
18uwL0vNUanqZH0ro2QcOP,comethru,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,6Whp0T7d1SAt4gDUNkWWD1,181613,2018-09-28,79,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,3,0.9265580177307129,Acoustic,92.65580177307129%
4fFfyouye6vrX9o9z4PVMu,Never Not,5JZ7CnR6gTvEMKX4g70Amv,Lauv,7lqieLm717j9Z8JrG7POkS,208000,2018-05-31,75,0.47,0.221,5,-9.243,1,0.0371,0.693,0.0,0.104,0.264,133.714,3,0.9265188574790955,Acoustic,92.65188574790955%
3L4GsGLgxpHieVQH86H8bv,Bed (feat. Ariana Grande),0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,2acDkDTWdNFie1HjcFa4Ny,189533,2018-08-10,68,0.757,0.73,7,-6.304,1,0.185,0.0342,5.87e-05,0.136,0.452,90.013,2,0.926490068435669,Reggae,92.6490068435669%
2xYpEh4RtRcHOK5XOG7XQz,P.O.P (Piece Of Peace) pt.1,0b1sIQumIAsNbqAoIClSpy,j-hope,1bJ8O4jIyqSdunqT9RWXc9,181113,2018-03-02,59,0.547,0.845,6,-5.293,1,0.0866,0.00652,2.4e-06,0.0604,0.67,175.816,5,0.9264227747917175,Rock,92.64227747917175%
1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little Christmas,2wY79sveU1sp5g7SokKOiI,Sam Smith,3nCpXy6LlyXWuFR08tMycK,170964,2014-12-05,58,0.438,0.178,5,-9.402,1,0.0414,0.957,0.0,0.316,0.344,75.248,3,0.9262622594833374,Acoustic,92.62622594833374%
3ZbJMlEL4Kcme0ONRO7Slx,You Can Cry,64KEffDW9EtZ1y2vBYgq8T,Marshmello,6TvqOieExu0IJb9Q1gOoCz,194533,2018-05-04,59,0.491,0.617,4,-4.545,0,0.147,0.0974,0.0,0.27,0.17,126.816,4,0.9262447953224182,R&B,92.62447953224182%
4b4KcovePX8Ke2cLIQTLM0,All Night,7gAppWoH7pcYmphCVTXkzs,The Vamps,52bwpFP1d8uri0V5oWQLF0,197640,2017-07-14,0,0.544,0.809,8,-5.098,1,0.0363,0.0038,0.0,0.323,0.448,145.017,5,0.9261146187782288,Rock,92.61146187782288%
57kqyESt7sfljPxFohKPR4,I'll Never Go,7ygtjsCTrCQZAYYPOne9uE,Erik Santos,1ZVbmjB35arVTLoiFPAxQl,265053,2008-11-03,63,0.444,0.327,11,-11.265,1,0.0334,0.684,0.0,0.0839,0.24,139.599,3,0.925431489944458,Acoustic,92.5431489944458%
1OmcAT5Y8eg5bUPv9qJT4R,rockstar,246dkjvS1zLTtiykXe5h60,Post Malone,1YCRXKLDRB0UnbrFUJ4F6e,218320,2017-09-15,2,0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,4,0.9250216484069824,R&B,92.50216484069824%
5NDUXbMwcnTQp66tI2zcdR,Fresh Eyes,2oX42qP5ineK3hrhBECLmj,Andy Grammer,0lq7zwC6uQiu8pwW5FK3Fb,198001,2017-12-01,68,0.828,0.56,0,-6.685,1,0.0327,0.548,3.66e-05,0.15,0.872,122.054,5,0.924972414970398,Rock,92.4972414970398%
5WvAo7DNuPRmk4APhdPzi8,No Brainer,0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,02drHFQa59AoJWU6DXSSjd,260000,2018-07-27,73,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702,4,0.9248136281967163,R&B,92.48136281967163%
1eQuRtkMEPhf2DGzpBVTE6,Ode To My Family,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,2KsgTeLQXz7yDV1joGOd2L,271255,1994-10-03,0,0.367,0.443,7,-10.11,1,0.0235,0.0472,1.46e-06,0.344,0.149,93.93,5,0.9244610071182251,Rock,92.44610071182251%
1DUSuNhF8P5vUGNPpQiZa5,My Bad,6LuN9FCkKOj5PcnpouEgny,Khalid,0B1vzblCZwbnUF8cv5jGkd,166101,2019-03-07,65,0.645,0.568,5,-9.127,0,0.0823,0.543,0.266,0.257,0.391,84.999,4,0.9236577749252319,R&B,92.3657774925232%
67hLk2IWPV2kHXlbP8I79Q,2002 - Acoustic,1uuV1avDy9Eup5gYHXVG05,Amber Leigh Irish,7bmh7DWf51dbPB5pDVjyIQ,145056,2018-05-29,60,0.592,0.296,0,-9.331,1,0.0859,0.841,0.0,0.0742,0.606,165.808,3,0.9235185384750366,Acoustic,92.35185384750366%
6brl7bwOHmGFkNw3MBqssT,So Sick,21E3waRsmPlU7jZsS13rcj,Ne-Yo,6gkwOLmk0ALMOjWs5WhAEr,207186,2006-01-01,77,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,4,0.9227571487426758,R&B,92.27571487426758%
4SRqDmPxYX0pUb5B5ut2Ri,So Sick,21E3waRsmPlU7jZsS13rcj,Ne-Yo,1WO7bigEZckVrkzPBjAsiQ,207186,2006-01-01,0,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,4,0.9227571487426758,R&B,92.27571487426758%
3gfmFoJgmn9LiIj5mV8oSS,I Just Can't,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,7rXJOnBDZk3yPmpMXFNsPZ,156000,2017-09-15,50,0.652,0.595,6,-6.944,0,0.0419,0.162,0.0,0.148,0.303,77.538,4,0.9227117896080017,R&B,92.27117896080017%
5VnDkUNyX6u5Sk0yZiP8XB,Thunder,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,51s30K7a36ORx6AAaPBRRY,187146,2017-06-23,1,0.604,0.826,0,-4.804,1,0.0434,0.00782,0.15,0.154,0.241,167.985,5,0.9226880073547363,Rock,92.26880073547363%
0OlnLZY4cmQzT6ZGttvWBM,So Far Away (feat. Jamie Scott & Romy Dya),60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,3jMnO9ehAlTTCxNeVMu1zY,183636,2017-12-01,69,0.526,0.52,6,-7.985,0,0.0569,0.435,0.0,0.197,0.13,149.119,4,0.9221654534339905,R&B,92.21654534339905%
0BaMZMMEG7GWrUYsoGw8Yg,Neneng B,3lFMRWaEWZlfXdBig97kks,Nik Makino,6sPZB93WloDhOq8PDNJ7UD,358015,2019-05-15,61,0.848,0.447,5,-10.56,0,0.078,0.24,0.0,0.0858,0.353,117.959,4,0.9219740033149719,R&B,92.19740033149719%
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,04gDigrS5kc9YWfZHwBETP,Maroon 5,5zClcGCSWj926AMjvBNSLc,259453,2002,80,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,5,0.9217051267623901,Rock,92.17051267623901%
2leIuE4fdcJoNMSKu5Yr7a,Staring At The Sun (feat. SZA),246dkjvS1zLTtiykXe5h60,Post Malone,3KziODx7ieQTgYCVrS6nBv,168280,2019-09-06,1,0.724,0.772,6,-4.389,0,0.184,0.248,0.0,0.308,0.347,95.074,2,0.9216341376304626,Reggae,92.16341376304626%
0E6PsO3ymCfUh7pJQjBgkj,APESHIT,4fpTMHe34LC5t3h5ztK8qu,The Carters,3hCiP4V5Mu3Y0Z8lb70iDp,264853,2018-06-16,64,0.705,0.784,2,-6.477,1,0.271,0.0133,0.0,0.168,0.377,160.035,4,0.9216010570526123,R&B,92.16010570526123%
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,6oMuImdp5ZcFhWP0ESe6mG,Migos,7fd7SEK25VS3gJAUgSwL6y,276147,2018-01-26,76,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,2,0.921291708946228,Reggae,92.1291708946228%
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),246dkjvS1zLTtiykXe5h60,Post Malone,6trNtQUgC8cgbWcqoMYkOR,218146,2018-04-27,86,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,4,0.921003520488739,R&B,92.1003520488739%
6muOWhMh7Tf0UFUtMDBhUR,Orphans,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,6DX4K0afv5l01Pf6lymJuB,197533,2019-10-24,67,0.503,0.808,11,-5.051,0,0.045,0.0254,0.00162,0.557,0.283,107.975,5,0.9207824468612671,Rock,92.07824468612671%
03T4ttRCiLXST6MZjeMwmR,Orphans,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,2FeyIYDDAQqcOJKOKhvHdr,197533,2019-11-22,66,0.503,0.808,11,-5.051,0,0.045,0.0254,0.00162,0.557,0.283,107.975,5,0.9207824468612671,Rock,92.07824468612671%
6YQlCOZnlFmqeciAh58fDE,Orphans,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,1SnoyXTgl1jmhfmPwpKDCI,197533,2019-10-24,59,0.503,0.808,11,-5.051,0,0.045,0.0254,0.00162,0.557,0.283,107.975,5,0.9207824468612671,Rock,92.07824468612671%
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,2qxJFvFYMEDqd7ui6kSAcq,Zedd,0JcW7yCW3Qj8uMfzO2lUDb,207029,2018-07-18,75,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,5,0.9204961061477661,Rock,92.04961061477661%
3k2IoyIaSf5NmrKMpG0qYQ,2002 - Acoustic,1uuV1avDy9Eup5gYHXVG05,Amber Leigh Irish,6jME1f4YIAyrphCw1Gnpov,145056,2018-08-24,52,0.589,0.297,0,-9.335,1,0.0825,0.842,0.0,0.0736,0.612,165.797,3,0.919862687587738,Acoustic,91.9862687587738%
2PERLp9asn02e8nk5dbdra,Sims,5JZ7CnR6gTvEMKX4g70Amv,Lauv,4aoWQU2gSUjl4AZeCPSo1b,155075,2019-11-14,2,0.529,0.398,2,-8.238,1,0.388,0.643,0.0,0.0637,0.567,99.714,4,0.919743001461029,R&B,91.9743001461029%
7sJwGtoWgkVRwzujlyT3cp,Sims,5JZ7CnR6gTvEMKX4g70Amv,Lauv,2ASTOinfP52bAbWPzXmjYz,155075,2019-10-03,2,0.529,0.398,2,-8.238,1,0.388,0.643,0.0,0.0637,0.567,99.714,4,0.919743001461029,R&B,91.9743001461029%
04DwTuZ2VBdJCCC5TROn7L,In the Name of Love,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,75kX486cBBkuaLkZGjBptl,195840,2017-04-21,23,0.49,0.485,4,-6.237,0,0.0406,0.0592,0.0,0.337,0.196,133.889,4,0.9197319149971008,R&B,91.97319149971008%
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,4eLPsYPBmXABThSJ821sqY,177000,2017-04-14,82,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4,0.9196059703826904,R&B,91.96059703826904%
0jiPKUSdsJNCxMPHjMqptk,Christmas (Baby Please Come Home),391oLRVmoTkumiN79HkTWu,Darlene Love,1QqYqilic1PKiAZsG30V6y,164959,2019-11-08,37,0.34,0.805,8,-6.3,1,0.053,0.275,0.000459,0.0988,0.341,126.865,5,0.9194316267967224,Rock,91.94316267967224%
26gceVsA1ybT8qsX3aYLEn,Thunder,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,57lkUmA6WunanwJRN1RsGD,187146,2017-06-23,1,0.605,0.813,0,-4.785,1,0.0448,0.00702,0.114,0.145,0.238,167.997,5,0.9193896055221558,Rock,91.93896055221558%
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,3r5hf3Cj3EMh1C2saQ8jyt,179449,2018-12-21,77,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,2,0.9191980957984924,Reggae,91.91980957984924%
1KbQcIJWNlL0e9a81k1Fls,Isa Pang Araw,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,5O0pI2YEwQiqm5DDI3J501,220813,2018-07-16,60,0.515,0.715,4,-4.04,0,0.046,0.277,0.0,0.0725,0.416,141.772,4,0.9190077185630798,R&B,91.90077185630798%
06ANmvjPpUeh8QQAAAcThx,Isa Pang Araw,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,7jsmAqjoGIfYEfklcRmaR1,220813,2018-07-16,0,0.515,0.715,4,-4.04,0,0.046,0.277,0.0,0.0725,0.416,141.772,4,0.9190077185630798,R&B,91.90077185630798%
2TMwa7JqgnTxo6koLACzjh,Sana Ngayong Pasko,4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,6Ki7hg4OCJVlXvVf6T4zZf,231866,1993-11-25,50,0.564,0.25,0,-16.092,1,0.0301,0.788,0.000206,0.0643,0.157,132.015,3,0.9185981750488281,Acoustic,91.85981750488281%
6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,1YlibpAvhJBbMZMBwN1KGv,The Juans,2m8pNsbpAvJYe7rbRpkhFF,303937,2018-10-26,70,0.283,0.281,11,-11.414,1,0.035,0.437,0.00114,0.102,0.127,79.919,3,0.9185499548912048,Acoustic,91.85499548912048%
7IQTt9WiyBf92QfzwTUdqZ,Kahit Sa Panaginip,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3hTA6Q0yakKIckAQOq8m9S,278346,2019-11-17,49,0.469,0.769,8,-4.832,0,0.033,0.0362,3.03e-05,0.088,0.474,75.996,5,0.9184757471084595,Rock,91.84757471084595%
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,6Ww3OMFzCaO33ulKh1LBFN,Hale,4iaCi771IT9I2xwtnXnjlx,242800,2004,63,0.5,0.339,7,-7.301,1,0.0263,0.71,0.00222,0.108,0.152,136.427,3,0.9184407591819763,Acoustic,91.84407591819763%
6YEO7K4hwGKh7BmNxMMvkc,Oks Lang,2U5mF0PZqGu6glnz55yY0y,John Roa,6c91nspPojdT3JhVNfNu9N,336369,2018-02-14,61,0.313,0.237,9,-14.538,1,0.0451,0.855,0.000386,0.0961,0.165,80.13,3,0.9183060526847839,Acoustic,91.8306052684784%
2wTxJWt2gA9a1Z94dTnPiI,Oks Lang,2U5mF0PZqGu6glnz55yY0y,John Roa,4P5GC4o3QsoFpxadnDeE9D,336369,2018-02-14,1,0.313,0.237,9,-14.538,1,0.0451,0.855,0.000386,0.0961,0.165,80.13,3,0.9183060526847839,Acoustic,91.8306052684784%
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),4r63FhuTkUYltbVAg5TQnk,DaBaby,623PL2MBg50Br5dLXC9E9e,181733,2020-04-17,97,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,2,0.9180759787559509,Reggae,91.80759787559509%
6zeeWid2sgw4lap2jV61PZ,Better,6LuN9FCkKOj5PcnpouEgny,Khalid,2Qxc2NJ7yPKVFRWi3llRr2,229320,2018-10-18,77,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,4,0.9179726839065552,R&B,91.79726839065552%
7uuirrtCr8O8fz7kQS6VUR,Pare Ko,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,0HDclsvr13EmV3DBMSVWPX,325000,1993-12-01,57,0.479,0.493,7,-11.694,1,0.0293,0.0263,3.76e-06,0.0718,0.438,144.546,5,0.9178057909011841,Rock,91.78057909011841%
6c1QaQHdDhtFMfUkhueuXK,Monster,6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,4DFheSBXhfewjz7SSe4Kyc,178413,2020-07-06,78,0.631,0.748,4,-2.569,0,0.0488,0.212,0.0,0.537,0.351,115.665,4,0.9177242517471313,R&B,91.77242517471313%
1ArLnG0bHaHPXqf08sEKM0,Consequences - orchestra,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,4jveOoArP3ZSVOpKkqylLX,181913,2018-10-09,67,0.547,0.289,0,-8.131,1,0.0348,0.645,0.0,0.148,0.213,104.851,3,0.9176934957504272,Acoustic,91.76934957504272%
76cy1WJvNGJTj78UqeA5zr,IDGAF,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,01sfgrNbnnPUEyz6GZYlt9,217946,2017-06-02,80,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,2,0.9175349473953247,Reggae,91.75349473953247%
4ub59HeXqdYApJtkJqnvXE,I'll Never Go,7ygtjsCTrCQZAYYPOne9uE,Erik Santos,6qw65dN51ZBeGHCDIzNuHd,263056,2016-01-01,49,0.454,0.323,11,-11.965,1,0.0327,0.723,0.0,0.0855,0.28,139.89,3,0.9174646735191345,Acoustic,91.74646735191345%
1gdMKFGWrI34ZTO8k7Hfg6,Call You (feat. Nasri of MAGIC!),1LOB7jTeEV14pHai6EXSzF,Cash Cash,06NSyZfCbjedbbZ2Jnv7bW,219450,2018-11-30,55,0.494,0.767,10,-4.101,1,0.051,0.12,0.0,0.374,0.112,125.506,5,0.9173263311386108,Rock,91.73263311386108%
05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,246dkjvS1zLTtiykXe5h60,Post Malone,4g1ZRSobMefqF6nelkgibi,150866,2019-09-06,78,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,4,0.9172496199607849,R&B,91.72496199607849%
7C39RtGhnEw7cyf0Pyw7PV,Saint-Tropez,246dkjvS1zLTtiykXe5h60,Post Malone,3KziODx7ieQTgYCVrS6nBv,150866,2019-09-06,2,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,4,0.9172496199607849,R&B,91.72496199607849%
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4nQxblVnnFPehg9ujzdJ8L,318814,2017-06-23,71,0.491,0.314,10,-8.58,1,0.0301,0.776,4.76e-06,0.152,0.295,126.921,3,0.9169253706932068,Acoustic,91.69253706932068%
7hoP5NDUXEbmOawvEAsi8h,'Di Na Babalik,5HIZU0JzM0AgfItVOm4E08,This Band,0pFRzLxgSt9QlXKuukR8A4,340262,2019-02-03,59,0.358,0.435,10,-7.265,1,0.0349,0.00819,0.000936,0.112,0.14,76.132,5,0.9167553782463074,Rock,91.67553782463074%
5S4T2Pdr8qhetF3UhkwuMj,'Di Na Babalik,5HIZU0JzM0AgfItVOm4E08,This Band,7zJxOlHuAGpCC7ZtKHm0Rz,340262,2019-02-03,0,0.358,0.435,10,-7.265,1,0.0349,0.00819,0.000936,0.112,0.14,76.132,5,0.9167553782463074,Rock,91.67553782463074%
7eOkHIcaoUhngxxypM5Ajr,Look At Her Now,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3YPFaTR7WMi1Hd4NVKdCJx,162595,2020-01-10,76,0.753,0.564,10,-7.908,0,0.252,0.114,0.0273,0.359,0.55,77.342,2,0.9166120290756226,Reggae,91.66120290756226%
1349a1cfv3J1bb0qGch29z,Almost Love,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,7HwzMJWQbTkTL5Ah4OQkcA,212371,2018-06-06,0,0.81,0.759,9,-3.029,0,0.0376,0.111,4.73e-06,0.0919,0.615,104.993,2,0.9165478348731995,Reggae,91.65478348731995%
2naEVOadudtXHwtZNfjMDM,Forever Young,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,1HwIUaaEuRsxsIyssqtGLH,237076,2018-06-15,67,0.592,0.961,4,-1.807,1,0.096,0.0423,0.0,0.0882,0.508,109.826,5,0.9153071641921997,Rock,91.53071641921997%
6nsLzJfvp5OLd4mgqUJkpq,Waiting For Love,1vCWHaC5f2uS3yhpwWbIA6,Avicii,5ttIIMPWCp2bvwsdAPcEXC,230613,2015-10-02,1,0.577,0.741,6,-3.83,0,0.0501,0.298,0.0,0.142,0.581,128.081,4,0.9151276350021362,R&B,91.51276350021362%
5Ber68jZ7ytegr2UISEdb7,Santa Claus Is Coming to Town,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,3CKVXhODttZebJAzjUs2un,171093,2011-10-14,39,0.594,0.389,10,-7.109,1,0.0517,0.785,0.0,0.0313,0.396,122.331,3,0.9145840406417847,Acoustic,91.45840406417847%
6KJqZcs9XDgVck7Lg9QOTC,seven,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,208906,2020-07-24,81,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.926,3,0.9140648245811462,Acoustic,91.40648245811462%
003eoIwxETJujVWmNFMoZy,Growing Pains,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,3mzHuQmDLVuecodQNKUd0T,193680,2018-06-15,53,0.353,0.755,1,-6.276,0,0.733,0.0822,0.0,0.39,0.437,191.153,4,0.9139462113380432,R&B,91.39462113380432%
4QfNOZN7vrQCQKK1ZJ3XPb,Heaven,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,5pvLpqi54KJ3LiZ2pwdXoE,191813,2018-01-26,0,0.544,0.379,7,-9.113,0,0.0412,0.863,0.0,0.083,0.322,199.756,3,0.9138049483299255,Acoustic,91.38049483299255%
5w9c2J52mkdntKOmRLeM2m,Con Calma,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,1otwHKoQ5KPaiekpYk4tWh,193226,2019-01-24,82,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,2,0.9137888550758362,Reggae,91.37888550758362%
0pzEVarX9S2ZFYZFhefZhU,Foolish Heart,2tQbSWgZLIB8MXMnsXVRro,Nina,6xN075I3XzG40aEOzWXERj,275733,2002-08-05,56,0.662,0.227,4,-11.978,1,0.0274,0.525,0.0,0.112,0.318,85.915,3,0.9134935736656189,Acoustic,91.34935736656189%
1pV9TLnQdOHbvourRO7x4m,comethru (bonus track),3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,5MhZZyVkkusXY627OBZKAL,181613,2020-04-17,75,0.795,0.18,0,-12.293,1,0.0608,0.59,0.0,0.621,0.611,94.02,3,0.9133592247962952,Acoustic,91.33592247962952%
4AlihYDqxXshKhvh5tnMfP,00:00 (Zero O’Clock),3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,250295,2020-02-21,74,0.566,0.548,1,-6.456,1,0.0579,0.0802,0.0,0.11,0.196,157.999,4,0.9132350087165833,R&B,91.32350087165833%
2rk5DdEFF6wJ13Wrwm2sy6,00:00 (Zero O’Clock),3Nrfpe0tUJi4K4DXYWgMUX,BTS,7HXqq0fokRpOKG0bQW4xnB,250295,2020-02-21,1,0.566,0.548,1,-6.456,1,0.0579,0.0802,0.0,0.11,0.196,157.999,4,0.9132350087165833,R&B,91.32350087165833%
4bYqnqT92z9bi50a2tRsjj,How Deep Is Your Love,65XA3lk0aG9XejO8y37jjD,the bird and the bee,4ZsNv9zsez8ePRB6j635RI,204466,2008-01-01,17,0.385,0.305,8,-12.043,1,0.0536,0.93,2.06e-06,0.0968,0.122,100.621,3,0.9126603603363037,Acoustic,91.26603603363037%
3NAjXt9HO5syLsXTc5hXJc,Switchblade,2kxP07DLgs4xlWz8YHlvfh,NIKI,2JYYakgDf5R0Ych28NvYkS,204299,2020-09-09,43,0.694,0.69,6,-6.248,1,0.0845,0.346,0.000674,0.0397,0.304,97.027,2,0.9109420776367188,Reggae,91.09420776367188%
3DVnV3LELIUSvrzbofWdMM,Andiyan,2U5mF0PZqGu6glnz55yY0y,John Roa,199k0nQ3FaKMKghEkQ2X4V,248000,2019-07-12,50,0.497,0.156,5,-15.291,0,0.0395,0.931,5.36e-06,0.123,0.534,97.821,3,0.9108894467353821,Acoustic,91.08894467353821%
42CeaId2XNlxugDvyqHfDf,Candy Paint,246dkjvS1zLTtiykXe5h60,Post Malone,22fC2LDiA1zJgUS9ru5GP5,229573,2017-10-20,0,0.765,0.688,4,-5.566,1,0.0841,0.633,0.0,0.0734,0.434,90.013,2,0.9104882478713989,Reggae,91.04882478713989%
311a0P87ZiMjjCaoQSZEfh,Your Song - My One and Only You,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,3mNbu0ZXCMNFS6308EQ4qU,222533,2018-02-12,52,0.506,0.343,6,-7.726,1,0.0282,0.744,0.0,0.0751,0.37,83.957,3,0.9101489186286926,Acoustic,91.01489186286926%
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,4vxaQs6vK54nK89J1VtLex,PUBLIC,2CxrZinzjDXZidyx5EP214,232906,2019-08-09,83,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,5,0.9091311693191528,Rock,90.91311693191528%
